"q_id","combined"
"40abdff7","<en> What is the fifth smallest country in the world by land mass?  <ar> ما هي خامس أصغر دولة في العالم من حيث الكتلة الأرضية؟  <de> Was ist das fünftkleinste Land der Welt nach Fläche?  <es> ¿Cuál es el quinto país más pequeño en el mundo por superficie?  <fr> Quel est le cinquième plus petit pays du monde en termes de superficie ?  <it> Qual è il quinto paese più piccolo del mondo per massa continentale?  <ja> 世界で5番目に小さな国はどこですか？"
"457e360f","<en> What is the longest underwater tunnel in Denmark?  <ar> ما هو أطول نفق تحت مائي في الدنمارك؟  <de> Welcher ist der längste Unterwassertunnel in Dänemark?  <es> ¿Cuál es el mayor túnel submarino en Dinamarca?  <fr> Quel est le plus long tunnel souterrain du Danemark ?  <it> Qual è il tunnel sottomarino più lungo della Danimarca?  <ja> デンマークの海中トンネルで一番長いのは?"
"ccd9cdff","<en> What is the longest river in Mexico?  <ar> ما هو أطول نهر في المكسيك؟  <de> Was ist der längste Fluss in Mexiko?  <es> ¿Cuál es el río más largo en México?  <fr> Quel est le plus long fleuve du Mexique ?  <it> Qual è il fiume più lungo del Messico?  <ja> メキシコで一番長い川は何?"
"7bee8924","<en> What is the longest river in Brazil?  <ar> ما هو أطول نهر في البرازيل؟  <de> Was ist der längste Fluss Brasiliens?  <es> ¿Cuál es el río más largo en Brasil?  <fr> Quel est le plus long fleuve du Brésil ?  <it> Qual è il fiume più lungo del Brasile?  <ja> ブラジルで一番長い川は何?"
"38a8550a","<en> What is the largest lake in Germany?  <ar> ما هي أكبر بحيرة في ألمانيا؟  <de> Was ist der größte See Deutschlands?  <es> ¿Cuál es el lago más grande de Alemania?  <fr> Quel est le plus grand lac d’Allemagne ?  <it> Qual è il lago più grande della Germania?  <ja> ドイツで一番大きな湖はどこですか？"
"54333d69","<en> What is the highest mountain in Scotland?  <ar> ما هو أعلى جبل في أسكتلندا؟  <de> Was ist der höchste Berg Schottlands?  <es> ¿Cuál es la montaña más alta de Escocia?  <fr> Quelle est la plus haute montagne d’Écosse ?  <it> Qual è il monte più alto della Scozia?  <ja> スコットランドで最も高い山は何ですか？"
"40101b9a","<en> Which country has the longest coastline?  <ar> ما هي الدولة التي تملك أطول خط ساحلي؟  <de> Welches Land hat die längste Küstenlinie?  <es> ¿Qué país cuenta con el litoral más extenso?  <fr> Quel pays a la plus longue rive ?  <it> Quale è la nazione con più costa?  <ja> 最も長い海岸線があるのはどの国?"
"558d5a4a","<en> Which continent has the least amount of volcanoes?  <ar> أي قارة يوجد فيها أقل كمية من البراكين؟  <de> Auf welchem Kontinent gibt es die wenigsten Vulkane?  <es> ¿Qué continente tiene el menor número de volcanes?  <fr> Sur quel continent y a-t-il le moins de volcans ?  <it> Quale continente ha il minor numero di vulcani?  <ja> 火山の数が一番少ないのはどの大陸？"
"8a2b2426","<en> What is the tallest tree in the world?  <ar> ما هي أطول شجرة في العالم؟  <de> Was ist der höchste Baum der Welt?  <es> ¿Cuál es el árbol más alto del mundo?  <fr> Quel est l’arbre le plus haut du monde ?  <it> Qual è l'albero più alto al mondo?  <ja> 世界で一番高い木は何?"
"8910dafd","<en> Which is the tallest mountain in the world?  <ar> ما هو أطول جبل في العالم؟  <de> Everest der höchste Berg der Welt?  <es> ¿Cuál es la montaña más alta del mundo?  <fr> Quelle est la plus haute montagne du monde ?  <it> Qual è la montagna più alta del mondo?  <ja> 世界で一番高い山はどれ？"
"b07c417b","<en> What is the largest island in the world?  <ar> ما هي أكبر جزيرة في العالم؟  <de> Wie heißt die größte Insel der Welt?  <es> ¿Cuál es la mayor isla del mundo?  <fr> Quelle est la plus grande île du monde ?  <it> Qual è la più grande isola del mondo?  <ja> 世界で最も大きな島は?"
"ecc80a6a","<en> What is the largest city in Ireland by population?  <ar> ما هي أكبر مدينة في أيرلندا من حيث تعداد السكان؟  <de> Was ist die bevölkerungsreichste Stadt in Irland?  <es> ¿Cuál es la ciudad más grande de Irlanda por población?  <fr> Quelle est la ville la plus peuplée d’Irlande ?  <it> Qual è la città più grande d'Irlanda per numero di abitanti?  <ja> アイルランドで一番人口が多い都市は?"
"1420b12f","<en> What is the smallest of the Great Lakes in the United States?  <ar> ما هي أصغر البحيرات العظمى في الولايات المتحدة؟  <de> Was ist der kleinste der Großen Seen in den USA?  <es> ¿Cuál es el menor de los grandes lagos en los Estados Unidos?  <fr> Quel est le plus petit des Grands Lacs des États-Unis ?  <it> Qual è il più piccolo dei Grandi Laghi degli Stati Uniti?  <ja> アメリカの五大湖の中で一番小さい湖はどれ?"
"3ed247d9","<en> What's the smallest country by area?  <ar> ما هي أصغر دولة من حيث المساحة؟  <de> Welches Land ist flächenmäßig das kleinste Land?  <es> ¿Cuál es el país más pequeño por superficie?  <fr> Quel est le plus petit pays en termes de superficie ?  <it> Qual è il paese più piccolo per superficie?  <ja> 面積が一番小さい国はどれ?"
"d08007a7","<en> What is the largest gold mine in the world?  <ar> ما هو أكبر منجم ذهب في العالم؟  <de> Wie heißt die größte Goldmine der Welt?  <es> ¿Cuál es la mayor mina de Oro del mundo?  <fr> Quelle est la plus grande mine d’or du monde ?  <it> Qual è la più grande miniera d'oro del mondo?  <ja> 世界最大の金鉱はどこ?"
"96f0f39c","<en> Which is the tallest volcano in the world?  <ar> ما هو أطول بركان في العالم؟  <de> Welcher ist der höchste Vulkan der Welt?  <es> ¿Cuál es el volcán más alto del mundo?  <fr> Quel est le plus haut volcan du monde ?  <it> Qual è il più alto vulcano del mondo?  <ja> 世界でどの火山が一番高い？"
"badad24a","<en> Which country has the most people in the world?  <ar> ما هي الدولة التي لديها أكبر عدد من الناس في العالم؟  <de> Welches Land der Welt hat die meisten Einwohner?  <es> ¿Qué país es el más poblado del mundo?  <fr> Quel est le pays le plus peuplé du monde ?  <it> Qual è il paese con il maggior numero di abitanti al mondo?  <ja> 世界で一番人口が多い国はどこ?"
"c4b6930a","<en> What is the smallest country in the world by land mass?  <ar> ما هي التي تعتبر أصغر دولة في العالم من حيث الكتلة الأرضية؟  <de> Was ist das flächenmäßig kleinste Land der Welt?  <es> ¿Cuál es el país más pequeño del mundo según su territorio?  <fr> Quel est le plus petit pays au monde en termes de superficie ?  <it> Qual è il paese più piccolo al mondo per territorio?  <ja> 世界一陸地の小さい国は?"
"bb713c79","<en> What is the largest country in the world by total area?  <ar> ما هي أكبر دولة في العالم من حيث المساحة الإجمالية؟  <de> Was ist das größte Land der Welt nach Gesamtfläche?  <es> ¿Cuál es el país más grande del mundo en base a su área total?  <fr> Quel est le plus grand pays du monde par sa superficie totale ?  <it> Qual è il paese più grande al mondo per superficie totale?  <ja> 総面積が世界で最も大きな国は?"
"7aeb8471","<en> What is the deepest point on Earth?  <ar> ما هي أعمق نقطة على سطح الارض؟  <de> Was ist der niedrigste Punkt der Erde?  <es> ¿Cuál es el punto más profundo de la tierra?  <fr> Quel est le point le plus profond sur Terre ?  <it> Qual è il punto più profondo sulla Terra?  <ja> 地球の最深地点は?"
"d175d8ca","<en> What is the largest city in Egypt by population according to the UN 2018 population estimates?  <ar> ما هي أكبر مدينة في مصر حسب التعداد السكاني طبقًا للتقديرات السكانية للأمم المتحدة لعام 2018؟  <de> Was ist die größte Stadt Ägyptens nach Einwohnerzahl, gemäß der UN-Bevölkerungseinschätzung von 2018?  <es> ¿Cuál es la ciudad más grande de Egipto por población según las estimaciones de población de la ONU de 2018?  <fr> Quelle est la ville la plus peuplée d’Égypte selon les statistiques démographiques de l’ONU en 2018 ?  <it> Qual è la più grande città dell'Egitto per numero di abitanti in base alle stime sulla popolazione fatte dalle Nazioni Unite nel 2018?  <ja> 国連の人口予測2018年版で、エジプトで一番大きい町はどこ?"
"9874a047","<en> What is the longest road in the world?  <ar> ما هو أطول طريق في العالم؟  <de> Was ist die längste Straße der Welt?  <es> ¿Cuál es la carretera más larga del mundo?  <fr> Quelle est la plus longue route du monde ?  <it> Qual è la strada più lunga del mondo?  <ja> 世界で最も長い道は?"
"358b0a1a","<en> Does Italy have a higher average elevation than Greece?  <ar> هل من الممكن أن تكون إيطاليا متوسط إرتفاعها أعلى من اليونان؟  <de> Liegt Italien durchschnittlich höher als Griechenland?  <es> ¿Tiene Italia un promedio de altitud superior a Grecia?  <fr> L’Italie dispose-t-elle d’une altitude moyenne plus élevée que la Grèce ?  <it> L'Italia ha un'altitudine media maggiore rispetto alla Grecia?  <ja> イタリアの平均の標高はギリシャより高い？"
"e3a4d2cd","<en> Is the Eiffel Tower located in Italy?  <ar> هل يقع برج إيفّل في إيطاليا؟  <de> Befindet sich der Eiffelturm in Italien?  <es> ¿Está la torre Eiffel situada en Italia?  <fr> La Tour Eiffel est-elle située en Italie ?  <it> La Torre Eiffel si trova in Italia?  <ja> イタリアにエッフェル塔がある?"
"217a526d","<en> Is Washington, D.C. the capital of the United States?  <ar> هل واشنطن عاصمة الولايات المتحدة الأمريكية؟  <de> Ist Washington D.C. die Hauptstadt der USA?  <es> ¿Es Washington D.C. la capital de los EE. UU.?  <fr> Washington D.C. est-elle la capitale des États-Unis ?  <it> Washington D.C. è la capitale degli Stati Uniti?  <ja> ""ワシントンD.C はアメリカの首都?"""
"d70baaf2","<en> Is Washington, D.C. located in the state of Washington?  <ar> هل تقع واشنطن العاصمة في ولاية واشنطن؟  <de> Liegt Washington D.C. im Staat Washington?  <es> ¿Está Washington D.C. situada en el estado de Washington?  <fr> Washington D.C. est-elle située dans l’État de Washington ?  <it> Washington D.C. si trova nello stato di Washington?  <ja> ""ワシントンD.C.はワシントン州にありますか?"""
"3927a2ed","<en> Is Merdeka 118 the tallest building in Saudi Arabia?  <ar> هل ميرديكا 118 أطول مبنى في السعودية؟  <de> Ist Merdeka 118 das höchste Gebäude in Saudi-Arabien?  <es> ¿Es Merdeka 118 el edificio más alto de Arabia Saudita?  <fr> Le Merdeka 118 est-il le plus haut gratte-ciel d’Arabie Saoudite ?  <it> Merdeka 118 è l'edificio più alto dell'Arabia Saudita?  <ja> ムルデカ118はサウジアラビアで一番高い建物ですか?"
